Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
Home Depot,2410,Home Depot2410,154 TOPSHAM FAIR MALL RD,TOPSHAM,ME,04086,43.9334000,-69.9802730,2077986931,B
Home Depot,2412,Home Depot2412,20 FRANKLIN DRIVE,WINDHAM,ME,04062,43.8479130,-70.4487840,2078921793,B
Home Depot,2414,Home Depot2414,650 StillwaterAve,Bangor,ME,04401,44.9198800,-68.6773720,2079903133,B
A Wireless,0494,A Wireless0494,513 Warren Ave,Portland,ME,04103,43.6884190,-70.3205030,2073172037,C
Best Buy,1464,Best Buy1464,14 Crossing Way,AUGUSTA,ME,04330,44.3095110,-69.8067450,2076263510,C
Target,1338,Target1338,200 Running Hill Rd,S Portland,ME,04106,43.6346300,-70.3482820,2078711156,C
Target,1855,Target1855,60 Longview Dr,Bangor,ME,04401,44.8400220,-68.7429700,2079453133,C
Target,2130,Target2130,125 Topsham Fair Mall Rd,Topsham,ME,04086,43.9336230,-69.9853480,2075045050,C
Target,2166,Target2166,430 Mariner Way,Biddeford,ME,04005,43.4925840,-70.4533840,2072842510,C
Target,2315,Target2315,119 Crossing Way,Augusta,ME,04330,44.3105910,-69.8061520,2076228000,C
Verizon Wireless,03138,Verizon Wireless03138,352 Center St,Auburn,ME,04210,44.1150280,-70.2249530,2077843330,C
Verizon Wireless,12425,Verizon Wireless12425,127 Shops Way,Biddeford,ME,04005,43.4751370,-70.5105140,2072820003,C
Verizon Wireless,25113,Verizon Wireless25113,37 Xavier Loop,Augusta,ME,04330,44.3442620,-69.7892810,2076235080,C
Verizon Wireless,25453,Verizon Wireless25453,365 Gorham Rd,South Portland,ME,04106,43.6362540,-70.3308870,2077731033,C
Verizon Wireless,26206,Verizon Wireless26206,930 Stillwater Ave,Bangor,ME,04401,44.8390080,-68.7460940,2079733400,C
Verizon Wireless,26211,Verizon Wireless26211,765 Main St,Presque Isle,ME,04769,46.6962240,-68.0123440,2077641664,C
Verizon Wireless,26213,Verizon Wireless26213,110 Elm Plz,Waterville,ME,04901,44.5528130,-69.6314070,2078729901,C
Verizon Wireless,30366,Verizon Wireless30366,2 Gurnet Rd,Brunswick,ME,04011,43.9075390,-69.9162050,2077254567,C
Wal-Mart,1788,Wal-Mart1788,451 Payne Rd,Scarborough,ME,04074,43.6012930,-70.3677400,2078855567,C
Wal-Mart,1797,Wal-Mart1797,265 Camden St,Rockland,ME,04861,44.1250710,-69.0983390,2075960885,C
Wal-Mart,1856,Wal-Mart1856,900 STILLWATER AVE,BANGOR,ME,04401,44.8382192,-68.7467806,2079475254,C
Wal-Mart,1866,Wal-Mart1866,615 Wilton Rd,Farmington,ME,04938,44.6382900,-70.1531140,2077785344,C
Wal-Mart,1868,Wal-Mart1868,100 Mt Auburn Ave,Auburn,ME,04210,44.1180730,-70.2375250,2077840738,C
Wal-Mart,1919,Wal-Mart1919,1000 Outer W Broadway,Lincoln,ME,04457,45.3622790,-68.5050250,2077948436,C
Wal-Mart,1924,Wal-Mart1924,781 Main St,Presque Isle,ME,04769,46.6979420,-68.0112870,2077648485,C
Wal-Mart,1932,Wal-Mart1932,17 Myrick St,Lamoine,ME,04605,44.5284335,-68.3968777,2076676780,C
Wal-Mart,1939,Wal-Mart1939,15 Tibbetts Dr,Brunswick,ME,04011,43.9077620,-69.9104140,2077250773,C
Wal-Mart,1954,Wal-Mart1954,1930 Main St,Sanford,ME,04073,43.4007704,-70.7000348,2074901988,C
Wal-Mart,1974,Wal-Mart1974,17 Ludlow Rd,Houlton,ME,04730,46.1416100,-67.8405730,2075322181,C
Wal-Mart,2013,Wal-Mart2013,80 Waterville Commons Dr,Waterville,ME,04901,44.5520110,-69.6317120,2078778774,C
Wal-Mart,2046,Wal-Mart2046,201 Civic Center Dr,Augusta,ME,04330,44.3444280,-69.7936040,2076238223,C
Wal-Mart,2047,Wal-Mart2047,1573 Main St,Palmyra,ME,04965,44.8425630,-69.3211210,2073682448,C
Wal-Mart,2143,Wal-Mart2143,60 Fairgrounds Market Pl,Skowhegan,ME,04976,44.7650620,-69.7192180,2074742126,C
Wal-Mart,2153,Wal-Mart2153,525 Alfred St,Biddeford,ME,04005,43.4766460,-70.5058320,2072869551,C
Wal-Mart,2178,Wal-Mart2178,379 South St,Calais,ME,04619,45.1764260,-67.2745630,2074548178,C
Wal-Mart,2183,Wal-Mart2183,1240 N Main St - Rte 26,Oxford,ME,04270,44.1335580,-70.4640340,2077430882,C
Wal-Mart,2202,Wal-Mart2202,30 Landing Rd,Windham,ME,04062,43.8390300,-70.4449530,2078930603,C
Wal-Mart,2659,Wal-Mart2659,206 US Rte 1,Falmouth,ME,04105,43.7205390,-70.2345550,2077813879,C
Wal-Mart,3269,Wal-Mart3269,258 River Rd,Mexico,ME,04257,44.5395330,-70.5166990,2073642557,C
Wal-Mart,5076,Wal-Mart5076,24 Walton Dr,Brewer,ME,04412,44.7967380,-68.7614250,2079895068,C
Wireless Zone,32531,Wireless Zone32531,704 CONGRESS ST,Portland,ME,04102,43.6529780,-70.2689080,2078711483,C
Wireless Zone,32536,Wireless Zone32536,489 MAIN ST,Springvale,ME,04083,43.4715460,-70.8078830,2073247857,C
Wireless Zone,32537,Wireless Zone32537,170 BRIGHTON AVE,Portland,ME,04102,43.6632800,-70.2841970,2077755940,C
Wireless Zone,32540,Wireless Zone32540,66 ALFRED ST,Biddeford,ME,04005,43.4914040,-70.4551190,2072824498,C
Wireless Zone,32542,Wireless Zone32542,217 SACO AVE,Old Orchard Beach,ME,04064,43.5081770,-70.4075450,2079347500,C
Wireless Zone,32544,Wireless Zone32544,345 MAIN ST,Lewiston,ME,04240,44.1025150,-70.2130220,2077838013,C
Wireless Zone,32545,Wireless Zone32545,152 MAINE ST,Brunswick,ME,04011,43.9141460,-69.9646610,2077259809,C
Regional,1940,Regional1940,70 SPRINGER DRIVE,BANGOR,ME,04401,44.8361530,-68.7396750,2072999089,C
Regional,1946,Regional1946,1058 BRIGHTON AVENUE,PORTLAND,ME,04102,43.6746680,-70.3228930,,C
Regional,2209,Regional2209,135 MAYSVILLE STREET,PRESQUE ISLE,ME,04769,46.6942520,-67.9989180,,C
Regional,2265,Regional2265,53 CROSSING WAY,AUGUSTA,ME,04330,44.3095060,-69.8067180,2076205027,C
Regional,2291,Regional2291,15 ARISTA DR,BREWER,ME,04412,44.7967380,-68.7614250,2072999039,C
Regional,2388,Regional2388,1900 MAIN STREET,SANFORD,ME,04073,43.3996510,-70.7024900,2074593166,C
Regional,2407,Regional2407,1000 GALLERY BLVD,SCARBOROUGH,ME,04074,43.5977740,-70.3318460,2078831309,C
Regional,2496,Regional2496,164 NEW COUNTY RD,THOMASTON,ME,04861,44.0894210,-69.1516230,2072264036,C
Regional,2514,Regional2514,650 TURNER STREET,AUBURN,ME,04210,44.1163880,-70.2353350,,C
Regional,2536,Regional2536,250 BATH ROAD,BRUNSWICK,ME,04011,43.9088350,-69.9106880,,C
Regional,2629,Regional2629,64 MANCHESTER DRIVE,WINDHAM,ME,04062,43.8330790,-70.4437580,,C
Regional,6333,Regional6333,47 Haskell Rd,Bangor,ME,04401,44.8299520,-68.7391270,2079474606,C
Regional,6462,Regional6462,45 Market Place Dr,Augusta,ME,04330,44.2785040,-69.8971430,2076232757,C
Best Buy,0376,Best Buy0376,1515 Orchard Crossing,Benton Harbor,MI,49022,42.0783540,-86.4218770,2699266800,B
Best Buy,0401,Best Buy0401,23000 Eureka Rd,Taylor,MI,48180,42.2007250,-83.2569990,7342874371,B
Best Buy,0402,Best Buy0402,45520 Utica Park Blvd,Utica,MI,48315,42.6311560,-83.0092540,5867265400,B
Best Buy,0403,Best Buy0403,35100 Cowan Rd,Westland,MI,48185,42.3434960,-83.3862120,7345250334,B
Best Buy,0404,Best Buy0404,28400 Telegraph Rd,Southfield,MI,48034,42.4962712,-83.2846934,2482131868,B
Best Buy,0405,Best Buy0405,4406 Bay Rd,Saginaw,MI,48603,43.4710540,-83.9754760,9897998266,B
Best Buy,0406,Best Buy0406,2650 E Beltline Ave SE,Grand Rapids,MI,49546,42.9148740,-85.5835860,6169572522,B
Best Buy,0407,Best Buy0407,30701 Gratiot Ave,Roseville,MI,48066,42.5224510,-82.9205600,5862859334,B
Best Buy,0408,Best Buy0408,3100 Lohr Rd,Ann Arbor,MI,48108,42.2418650,-83.7615480,7347411357,B
Best Buy,0409,Best Buy0409,3410 Alpine Ave,Grand Rapids,MI,49544,43.0253030,-85.6879950,6167856779,B
Best Buy,0410,Best Buy0410,16221 Ford Rd,Dearborn,MI,48126,42.3289790,-83.2034140,3132406655,B
Best Buy,0411,Best Buy0411,G3660 Miller Rd,Flint,MI,48507,42.9840790,-83.7487040,8102306808,B
Best Buy,0412,Best Buy0412,2169 S Telegraph Rd,Bloomfield Hills,MI,48302,42.6062680,-83.2962801,,B
Best Buy,0413,Best Buy0413,6900 S Westnedge Ave,Portage,MI,49002,42.2172350,-85.5899550,2693272008,B
Best Buy,0414,Best Buy0414,32320 John R Rd,Madison Hts,MI,48071,42.5295040,-83.1068100,2485837310,B
Best Buy,0415,Best Buy0415,4611 24th Ave,Ft Gratiot,MI,48059,43.0424610,-82.4569500,8103859830,B
Best Buy,0416,Best Buy0416,2020 W Grand River Rd,Okemos,MI,48864,42.7209910,-84.4216660,5173472741,B
Best Buy,0417,Best Buy0417,21051 Haggerty Rd,Novi,MI,48375,42.4407590,-83.4371740,2484498956,B
Best Buy,0449,Best Buy0449,300 Brown Rd,Auburn Hills,MI,48326,42.7066690,-83.2991500,2483930852,B
Best Buy,0464,Best Buy0464,4830 Wilson Ave SW,Grandville,MI,49418,42.8741200,-85.7575940,6165322024,B
Best Buy,0476,Best Buy0476,1014 Jackson Crossing,Jackson,MI,49202,42.2673374,-84.4292487,5178414300,B
Best Buy,0480,Best Buy0480,5425 Harvey Ave,Muskegon,MI,49441,43.1537050,-86.2058860,2317986407,B
Best Buy,0500,Best Buy0500,2577 N US Hwy 31,Traverse City,MI,49684,44.7226140,-85.6457500,2319292388,B
Best Buy,0803,Best Buy0803,5216 W Saginaw,Lansing,MI,48917,42.7410250,-84.6230030,5178866197,B
Best Buy,0840,Best Buy0840,12765 Harper Village Dr,Battle Creek,MI,49014,42.2646090,-85.1743070,2699798336,B
Best Buy,0841,Best Buy0841,8487 W Grand River Ave,Brighton,MI,48116,42.5435950,-83.7856010,8102258773,B
Best Buy,0883,Best Buy0883,3549 W Shore Dr,Holland,MI,49424,42.8297710,-86.0933190,6167384183,B
Best Buy,0949,Best Buy0949,2651 S Rochester Rd,Rochester Hills,MI,48307,42.6412780,-83.1295390,2486060219,B
Best Buy,1095,Best Buy1095,50400 WATERSIDE DR,Chesterfield,MI,48051,42.6700900,-82.8302000,5869496914,B
Home Depot,2701,Home Depot2701,545 S Telegraph Rd,Pontiac,MI,48341,42.6213490,-83.3239320,2482538900,B
Home Depot,2702,Home Depot2702,25879 Hoover Rd,Warren,MI,48089,42.4838080,-83.0063020,8107573000,B
Home Depot,2703,Home Depot2703,39825 Ford Rd,Canton,MI,48187,42.3216870,-83.4324570,7348447300,B
Home Depot,2704,Home Depot2704,39500 Seven Mile Rd,Northville,MI,48167,42.4269270,-83.4349180,2483479600,B
Home Depot,2706,Home Depot2706,1177 Coolidge Hwy,Troy,MI,48084,42.5408070,-83.1860730,2488168001,B
Home Depot,2707,Home Depot2707,20500 E Thirteen Mile Rd,Roseville,MI,48066,42.5248790,-82.9115830,8104159620,B
Home Depot,2708,Home Depot2708,45301 Northpointe Blvd,Utica,MI,48315,42.6298320,-83.0003580,8109971411,B
Home Depot,2709,Home Depot2709,21100 Penn St,Taylor,MI,48180,42.2002600,-83.2410330,7343741901,B
Home Depot,2710,Home Depot2710,25451 Michigan Ave,Dearborn Hts,MI,48125,42.2953260,-83.2879690,3133599600,B
Home Depot,2711,Home Depot2711,29801 Southfield Rd,Southfield,MI,48076,42.5095720,-83.2229420,2484230040,B
Home Depot,2714,Home Depot2714,3132 N Bueker Dr,Saginaw,MI,48604,43.4836520,-83.9765750,5172491440,B
Home Depot,2715,Home Depot2715,4646 28th St SE,Grand Rapids,MI,49512,42.9104010,-85.5513960,6169754440,B
Home Depot,2716,Home Depot2716,4380 Corunna Rd,Flint,MI,48532,43.0033470,-83.7678370,8102308784,B
Home Depot,2717,Home Depot2717,4245 E Court St,Burton,MI,48509,43.0195500,-83.6259490,8107151700,B
Home Depot,2718,Home Depot2718,20300 Kelly Rd,Harper Woods,MI,48225,42.4476650,-82.9407740,3132459216,B
Home Depot,2720,Home Depot2720,2727 Alpine Ave,Walker,MI,49504,43.0129020,-85.6906470,6164470100,B
Home Depot,2721,Home Depot2721,3300 Carpenter Rd,Ypsilanti,MI,48197,42.2443750,-83.6804760,7349751029,B
Home Depot,2722,Home Depot2722,355 Haggerty Hwy,Commerce Twp,MI,48390,42.5513870,-83.4750240,2486240196,B
Home Depot,2723,Home Depot2723,1749 Newman Rd,Okemos,MI,48864,42.7227960,-84.4117850,5173810650,B
Home Depot,2724,Home Depot2724,8053 Challis Rd,Brighton,MI,48116,42.5439580,-83.7931360,8102290085,B
Home Depot,2725,Home Depot2725,936 S Waverly Rd,Lansing,MI,48917,42.7221490,-84.6030340,5173230229,B
Home Depot,2726,Home Depot2726,2522 Crossing Cir,Traverse City,MI,49684,44.7246260,-85.6352040,2319229440,B
Home Depot,2727,Home Depot2727,225 Avon Rd,Rochester Hills,MI,48307,42.6659490,-83.1377940,2486012643,B
Home Depot,2728,Home Depot2728,6685 S Westnedge Ave,Portage,MI,49002,42.2205140,-85.5893400,6163248100,B
Home Depot,2729,Home Depot2729,9078 Highland Rd,White Lake,MI,48386,42.6573800,-83.4657170,2486984801,B
Home Depot,2731,Home Depot2731,660 W Twelve Mile Rd,Madison Hts,MI,48071,42.5064120,-83.1124160,2485917520,B
Home Depot,2732,Home Depot2732,5650 E Pickard St,Mt Pleasant,MI,48858,43.6117950,-84.7583760,5177791501,B
Home Depot,2733,Home Depot2733,4195 24th Ave,Ft Gratiot,MI,48059,43.0295960,-82.4561800,8103852932,B
Home Depot,2734,Home Depot2734,51315 Gratiot Ave,Chesterfield,MI,48051,42.6769740,-82.8314360,8109481590,B
Home Depot,2736,Home Depot2736,1500 Summit St,Lapeer,MI,48446,43.0451280,-83.3195240,8102453485,B
Home Depot,2737,Home Depot2737,47950 Grand River Ave,Novi,MI,48374,42.4911450,-83.5217640,2483476746,B
Home Depot,2738,Home Depot2738,23300 Allen Rd,Woodhaven,MI,48183,42.1386150,-83.2260550,7346714400,B
Home Depot,2739,Home Depot2739,3860 State St Rd,Bay City,MI,48706,43.6283770,-83.8941160,5176719402,B
Home Depot,2740,Home Depot2740,37000 Van Dyke Ave,Sterling Hts,MI,48312,42.5658930,-83.0294610,8102647866,B
Home Depot,2741,Home Depot2741,15255 Silver Pkwy,Fenton,MI,48430,42.8010780,-83.7323860,8107142962,B
Home Depot,2742,Home Depot2742,13500 Middlebelt Rd,Livonia,MI,48150,42.3803550,-83.3335440,7344584956,B
Home Depot,2743,Home Depot2743,2600 S Lapeer Rd,Orion,MI,48360,42.7441710,-83.2460510,2483932004,B
Home Depot,2744,Home Depot2744,45900 Michigan Ave,Canton,MI,48188,42.2730710,-83.4910990,7344959414,B
Home Depot,2747,Home Depot2747,1100 JOE MANN BLVD,MIDLAND,MI,48642,43.6603370,-84.2396490,9896339381,B
Home Depot,2748,Home Depot2748,4900 Wilson Ave SW,Grandville,MI,49418,42.8751470,-85.7593010,6162579559,B
Home Depot,2751,Home Depot2751,3330 E Grand River Ave,Howell,MI,48843,42.5922370,-83.8892310,5175483742,B
Home Depot,2752,Home Depot2752,3786 S US Hwy 131,Cadillac,MI,49601,44.2614400,-85.3847240,2317792776,B
Home Depot,2754,Home Depot2754,2699 Henry St,Muskegon,MI,49441,43.2031200,-86.2631670,2317550440,B
Home Depot,2755,Home Depot2755,1700 Anderson Rd,Petoskey,MI,49770,45.3527040,-84.9709290,2314395300,B
Home Depot,2757,Home Depot2757,5951 Mercury Dr,Dearborn,MI,48126,42.3288390,-83.2045150,3135934644,B
Home Depot,2758,Home Depot2758,8760 26 MILE ROAD,SHELBY TOWNSHIP,MI,48316,42.7135180,-83.0315140,5869920191,B
Home Depot,2759,Home Depot2759,1381 W Main St,Gaylord,MI,49735,45.0274100,-84.6941210,9897058471,B
Home Depot,2760,Home Depot2760,1348 M 32 W,Alpena,MI,49707,45.0616420,-83.4633610,5173580900,B
Home Depot,2761,Home Depot2761,3330 E Grand River Ave,Howell,MI,48843,42.5922370,-83.8892310,5175483742,B
Home Depot,2762,Home Depot2762,47725 FIVE MILE RD,PLYMOUTH,MI,48170,42.3932680,-83.5127550,7342076147,B
Home Depot,2763,Home Depot2763,1222 WEST HILL ROAD,Flint,MI,48507,42.9455020,-83.6997250,8102327115,B
Home Depot,2764,Home Depot2764,4150 JOSLYN ROAD,AUBURN HILLS,MI,48326,42.7160030,-83.2848600,2483932004,B
Home Depot,2765,Home Depot2765,5300 PIERSON ROAD,FLUSHING,MI,48433,43.0605540,-83.7837310,8102306430,B
Home Depot,2766,Home Depot2766,825 E CHICAGO,COLDWATER,MI,49036,41.9349190,-84.9656610,5172791336,B
Home Depot,2767,Home Depot2767,3865 W US 10,LUDINGTON,MI,49431,43.9561150,-86.3759130,2318439108,B
Home Depot,2768,Home Depot2768,2075 PIPESTONE RD,BENTON HARBOR,MI,49022,42.0840030,-86.4192810,2699262173,B
Home Depot,2769,Home Depot2769,2241 W HOUGHTON LAKE DR,HOUGHTON LAKE,MI,48629,44.3329350,-84.6498450,9893660908,B
Home Depot,2770,Home Depot2770,1400 N WISNER RD,JACKSON,MI,49202,42.2653010,-84.4283070,5178175401,B
Home Depot,2771,Home Depot2771,1227 M89,PLAINWELL,MI,49080,42.4354460,-85.6514740,2696858632,B
Home Depot,2772,Home Depot2772,2205 EAST M21,OWOSSO,MI,48867,42.9975734,-84.2100703,9897237033,B
Home Depot,2773,Home Depot2773,32525 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334,42.5251470,-83.3514780,2487373766,B
Home Depot,2775,Home Depot2775,W8141 HIGHWAY US 2,IRON MOUNTAIN,MI,49801,45.8054160,-88.0188730,9067761715,B
Home Depot,2776,Home Depot2776,20777 HALL ROAD,MACOMB TOWNSHIP,MI,48044,42.6290940,-82.9149430,5864633589,B
Home Depot,2779,Home Depot2779,8670 GRATIOT RD,W SAGINAW,MI,48609,43.4161010,-84.0851140,9897813611,B
Home Depot,2780,Home Depot2780,900 JACKSON STREET,GRAND HAVEN,MI,49417,43.0666780,-86.2201730,6168508412,B
Home Depot,2781,Home Depot2781,18700 MEYERS ROAD,DETROIT,MI,48235,42.4294070,-83.1694330,3133417750,B
Home Depot,2782,Home Depot2782,2892 COOK ROAD,W BRANCH,MI,48661,44.2444660,-84.2255910,9893457601,B
Home Depot,2785,Home Depot2785,1301 S US131,THREE RIVERS,MI,49093,41.9263180,-85.6514250,2692735250,B
Home Depot,2789,Home Depot2789,11100 TELEGRAPH ROAD,TAYLOR,MI,48180,42.2260950,-83.2723520,7342877400,B
Verizon Wireless,01303,Verizon Wireless01303,1913 E Big Beaver Rd,Troy,MI,48083,42.5636950,-83.1103590,2485260040,B
Verizon Wireless,01304,Verizon Wireless01304,45111 Park Ave.,Utica,MI,48315,42.6278180,-83.0095830,5869976500,B
Verizon Wireless,01355,Verizon Wireless01355,28117 Telegraph Rd,Southfield,MI,48034,42.4944980,-83.2858130,2483583700,B
Verizon Wireless,01365,Verizon Wireless01365,24417 Ford Rd,Dearborn,MI,48128,42.3268720,-83.2763790,3132784491,B
Verizon Wireless,01366,Verizon Wireless01366,23495 Eureka Rd,Taylor,MI,48180,42.1976700,-83.2613620,7342871770,B
Verizon Wireless,01368,Verizon Wireless01368,31011 Orchard Lake Rd,Farmington Hills,MI,48334,42.5255030,-83.3600580,2485389900,B
Verizon Wireless,01371,Verizon Wireless01371,43025 W 12 Mile Rd,Novi,MI,48377,42.4950520,-83.4726330,2483056600,B
Verizon Wireless,01379,Verizon Wireless01379,8159 Challis Rd Ste B,Brighton,MI,48116,42.5439540,-83.7929470,8102254789,B
Verizon Wireless,01398,Verizon Wireless01398,3035 S Rochester Rd,Rochester Hills,MI,48307,42.6354260,-83.1312330,2488530550,B
Verizon Wireless,01404,Verizon Wireless01404,2531 S Lapeer Rd,Lake Orion,MI,48360,42.7447520,-83.2458080,2483936800,B
Verizon Wireless,01407,Verizon Wireless01407,4375 Miller Rd,Flint,MI,48507,42.9786710,-83.7646840,8102300222,B
Verizon Wireless,01409,Verizon Wireless01409,5054 Bay Rd,Saginaw,MI,48604,43.4806980,-83.9752840,9897902155,B
Verizon Wireless,01414,Verizon Wireless01414,1930 W Grand River Ave,Okemos,MI,48864,42.7204930,-84.4180980,5173479700,B
Verizon Wireless,01416,Verizon Wireless01416,5202 W Saginaw Hwy,Lansing,MI,48917,42.7410630,-84.6237920,5173270440,B
Verizon Wireless,01417,Verizon Wireless01417,4150 Alpine Ave NW,Comstock Park,MI,49321,43.0401500,-85.6887590,6167853966,B
Verizon Wireless,01421,Verizon Wireless01421,2605 E Beltline Ave SE,Grand Rapids,MI,49546,42.9158550,-85.5842130,6162854540,B
Verizon Wireless,01441,Verizon Wireless01441,2570 Jackson Ave,Ann Arbor,MI,48103,42.2812190,-83.7818370,7347691722,B
Verizon Wireless,01447,Verizon Wireless01447,17245 Silver Pkwy Silver Point Plaza,Fenton,MI,48430,42.7955000,-83.7377760,8106292733,B
TCC,19166,TCC19166,1365 DIX,Lincoln Park,MI,48146,42.2625350,-83.1865870,3133821510,B
TCC,19262,TCC19262,18210 ALLEN RD,Melvindale,MI,48122,42.2831900,-83.1861030,3133822286,B
TCC,19266,TCC19266,S 970 WAYNE RD,Westland,MI,48186,42.3026220,-83.3888200,7347222740,B
TCC,19396,TCC19396,2250 MERRIMAN,Garden City,MI,48135,42.3244940,-83.3499710,7342618680,B
TCC,19571,TCC19571,26900 ALLEN RD,Woodhaven,MI,48183,42.1120030,-83.2256070,7346767881,B
TCC,19627,TCC19627,4880 NINE MILE RD,Warren,MI,48091,42.4618740,-83.0549370,5867557354,B
TCC,19696,TCC19696,14515 NORTHLINE,Southgate,MI,48195,42.2134590,-83.2006770,7342826982,B
A Wireless,0495,A Wireless0495,3611 W Maple Rd,Bloomfield Township,MI,48301,42.5452970,-83.2625230,2487167006,C
A Wireless,0496,A Wireless0496,51160 Gratiot Ave,Chesterfield,MI,48051,42.6759660,-82.8321280,5866462629,C
A Wireless,0497,A Wireless0497,5688 Sashabaw Road,Clarkston,MI,48346,42.7227420,-83.3789230,2486053135,C
A Wireless,0498,A Wireless0498,37304 6 Mile Road Northbrook Plaza SC,Livonia,MI,48152,42.4261020,-83.3745650,7342339699,C
A Wireless,0499,A Wireless0499,322 S Main St,Royal Oak,MI,48067,42.4878540,-83.1442820,2487071971,C
Best Buy,1406,Best Buy1406,3349 FAIRLANE DR,ALLEN PARK,MI,48101,42.2825180,-83.2049400,3134411986,C
Best Buy,2515,Best Buy2515,3725 US 41 West,Marquette,MI,49855,46.5476900,-87.4725500,,C
Go Wireless,1184,Go Wireless1184,"1662 Packard Hwy., Suite A",Charlotte,MI,48813,42.5820250,-84.8050930,,C
Go Wireless,1185,Go Wireless1185,1975 E. M 21,Owosso,MI,48867,42.9982420,-84.1289480,,C
Go Wireless,1186,Go Wireless1186,"1328 East Grand River Ave., Suite A",Portland,MI,48875,42.8646400,-84.8897300,,C
Go Wireless,1187,Go Wireless1187,"3985 Beitner Rd., Unit 7",Traverse City,MI,49684,44.6715780,-85.6544010,,C
Go Wireless,1188,Go Wireless1188,"1633 28th St. SW, Suite G",Wyoming,MI,49519,42.9143100,-85.7060700,,C
Go Wireless,1290,Go Wireless1290,34834 23 Mile Rd.,Chesterfield,MI,48047,42.6759420,-82.7590750,,C
Go Wireless,1291,Go Wireless1291,46982 Gratiot Ave.,Chesterfield,MI,48051,42.6447790,-82.8532120,,C
Go Wireless,1292,Go Wireless1292,5105 W. Vienna Rd. Suite F,Clio,MI,48420,43.1766600,-83.7781100,,C
Go Wireless,1293,Go Wireless1293,3495 E. West Maple Rd.,Commerce Township,MI,48390,42.5418010,-83.4384910,,C
Go Wireless,1294,Go Wireless1294,2248 Union Lake Rd.,Commerce Township,MI,48382,42.6029140,-83.4465260,,C
Go Wireless,1295,Go Wireless1295,23157 Woodward Ave.,Ferndale,MI,48220,42.4641500,-83.1376000,,C
Go Wireless,1296,Go Wireless1296,2461 Hill Rd.,Flint,MI,48507,42.9439110,-83.7292100,,C
Home Depot,6821,Home Depot6821,3163 Fairlane Dr,Allen Park,MI,48101,42.2956890,-83.1957530,3132718842,C
Target,1052,Target1052,5455 Clyde Park Ave SW,Wyoming,MI,49509,42.8651050,-85.6863890,6162491008,C
Target,1127,Target1127,960 Fairplain Dr,Benton Harbor,MI,49022,42.0798390,-86.4360500,2699251205,C
Target,1251,Target1251,650 Brown Rd,Auburn Hills,MI,48326,42.7082980,-83.2607100,2483938106,C
Target,1285,Target1285,3749 Carpenter Rd,Ypsilanti,MI,48197,42.2349940,-83.6801690,7349754396,C
Target,1313,Target1313,1301 Coolidge Hwy,Troy,MI,48084,42.5455500,-83.1863400,2486149792,C
Target,1334,Target1334,3250 US Hwy 41 W,Marquette,MI,49855,46.5514040,-87.4602770,9062260088,C
Target,1465,Target1465,27100 Wixom Rd,Novi,MI,48374,42.4927490,-83.5357270,2483741282,C
Target,1466,Target1466,8200 Twenty-Six Mile Rd,Shelby Twp,MI,48316,42.6821800,-83.0468780,5866778687,C
Target,1482,Target1482,3456 W Shore Dr,Holland,MI,49424,42.8264670,-86.0907740,6168200093,C
Target,1971,Target1971,10025 E Highland Rd,Howell,MI,48843,42.6304770,-83.8363510,8106322304,C
Target,2014,Target2014,5120 28th St SE,Grand Rapids,MI,49512,42.9127190,-85.5403290,6162224889,C
Target,2015,Target2015,1925 Market Place Dr,Caledonia,MI,49316,42.7891990,-85.5166860,6166981026,C
Target,2033,Target2033,3100 Fairlane Dr,Allen Park,MI,48101,42.2956890,-83.1957140,3137680064,C
Target,2105,Target2105,3255 Owen Rd,Fenton,MI,48430,42.7868480,-83.7398720,8107140975,C
Target,2113,Target2113,20877 Hall Rd,Macomb,MI,48044,42.6290420,-82.9138360,5864641128,C
Target,2178,Target2178,2400 S Telegraph Rd,Bloomfield Hills,MI,48302,42.6028430,-83.2902670,2484091951,C
Target,2207,Target2207,30333 Southfield Rd,Southfield,MI,48076,42.5124520,-83.2230940,2484300062,C
Target,2230,Target2230,29451 Plymouth Rd,Livonia,MI,48150,42.3678410,-83.3343100,7347930637,C
Target,2254,Target2254,2310 Metropolitan Pkwy,Sterling Heights,MI,48310,42.5638600,-83.0859180,5866981027,C
Target,2327,Target2327,5057 Harvey St,Muskegon,MI,49444,43.1604440,-86.2057300,2317981592,C
Target,2415,Target2415,47330 Michigan Ave,Canton South,MI,48188,42.2673850,-83.5046720,7347142012,C
Target,2544,Target2544,28800 Dequindre Rd,Warren,MI,48092,42.5039570,-83.0855500,5863531150,C
Target,278,Target278,13221 Hall Rd,Utica,MI,48315,42.6273940,-82.9955240,5862547100,C
Target,279,Target279,15901 Ford Rd,Dearborn,MI,48126,42.3291730,-83.1976820,3133365000,C
Target,280,Target280,14099 Pardee Rd,Taylor,MI,48180,42.2038680,-83.2557820,7343740303,C
Target,281,Target281,35401 Warren Rd,Westland,MI,48185,42.3374340,-83.3907440,7347284444,C
Target,2818,Target2818,3130 44TH STREET  SW,GRANDVILLE,MI,49418,42.8844700,-85.7411590,,C
Target,282,Target282,32001 John R Rd,Madison Hts,MI,48071,42.5272850,-83.1067720,2485859000,C
