Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
Home Depot,0883,Home Depot0883,2312 Eastern Blvd,Montgomery,AL,36117,32.4157580,-86.2196580,3342728552,B
Home Depot,0884,Home Depot0884,1225 Wimberly Dr SW,Decatur,AL,35603,34.5578240,-87.0057720,2563532031,B
Home Depot,0887,Home Depot0887,1600 Gadsden Hwy,Trussville,AL,35173,33.6159640,-86.6198690,2056619415,B
Home Depot,0888,Home Depot0888,10012 S MEMORIAL PKWY,HUNTSVILLE,AL,35803,34.6432890,-86.5670200,2568818270,B
Home Depot,0901,Home Depot0901,902 Murray Rd,East Hanover,NJ,07936,40.8094990,-74.3721840,9738874444,B
Home Depot,0902,Home Depot0902,1900 Shorrock Rd,Lakewood,NJ,08701,40.0400850,-74.1596370,7329204200,B
Home Depot,0903,Home Depot0903,3100 Hamilton Blvd,S Plainfield,NJ,07080,40.5578170,-74.4338680,7327525900,B
Home Depot,0904,Home Depot0904,520 Rte 17 N,Paramus,NJ,07652,40.9568950,-74.0740630,2012623344,B
Home Depot,0906,Home Depot0906,1515 US Rte 22,Watchung,NJ,07060,40.6392990,-74.4218480,9082227700,B
Home Depot,0907,Home Depot0907,310 St Rte 36 # 100,W Long Branch,NJ,07764,40.3042930,-74.0104400,7329350100,B
Home Depot,0908,Home Depot0908,955 Bloomfield Ave,Clifton,NJ,07012,40.8400870,-74.1613040,9734724600,B
Home Depot,0909,Home Depot0909,281 Ste Rte 10 E # 041,Succasunna,NJ,07876,40.8626650,-74.6325940,9739277700,B
Home Depot,0910,Home Depot0910,1055 Paterson Plank Rd,Secaucus,NJ,07094,40.7857650,-74.0514430,2012711200,B
Home Depot,0912,Home Depot0912,1722 Route 88,Brick,NJ,08724,40.0719780,-74.1310620,7328363220,B
Home Depot,0914,Home Depot0914,1200 Nixon Dr,Mt Laurel,NJ,08054,39.9385000,-74.9619000,8562340880,B
Home Depot,0915,Home Depot0915,2445 Springfield Ave,Vauxhall,NJ,07088,40.7170540,-74.2910310,9086869804,B
Home Depot,0916,Home Depot0916,373 US Rte 9 S,Woodbridge,NJ,07095,40.5374060,-74.2959430,7327509890,B
Home Depot,0917,Home Depot0917,310 White Horse Pike N,Lawnside,NJ,08045,39.8700170,-75.0428270,8565479600,B
Home Depot,0918,Home Depot0918,401 S Main St,Milltown,NJ,08850,40.4395220,-74.4287650,7324320500,B
Home Depot,0919,Home Depot0919,106 Rte 23 N,Riverdale,NJ,07457,40.9881600,-74.3282280,9732480585,B
Home Depot,0920,Home Depot0920,1334 Rte 9,Toms River,NJ,08755,39.9898530,-74.2134720,7322443400,B
Home Depot,0921,Home Depot0921,701 Nassau Park Blvd,Princeton,NJ,08540,40.3005780,-74.6779800,6099878686,B
Home Depot,0922,Home Depot0922,545 US Hwy 46,Totowa,NJ,07512,40.8985380,-74.2403410,9738128390,B
Home Depot,0925,Home Depot0925,530 Mt Pleasant Ave,Dover,NJ,07801,40.9028820,-74.5634200,9734420101,B
Home Depot,0926,Home Depot0926,3700 Hwy 35,Hazlet,NJ,07730,40.4244000,-74.1742000,7322641661,B
Home Depot,0927,Home Depot0927,750 Hwy Rte 130,Robbinsville,NJ,08691,40.2123630,-74.5814770,6095850411,B
Home Depot,0928,Home Depot0928,60 Orange St,Bloomfield,NJ,07003,40.7857410,-74.1982170,9736808700,B
Home Depot,0929,Home Depot0929,1370 Hurffville Rd,Woodbury,NJ,08096,39.8193060,-75.0929950,8563747700,B
Home Depot,0930,Home Depot0930,6 Tower Ave,Egg Harbor Twp,NJ,08234,39.4356150,-74.6166860,6094079600,B
Home Depot,0931,Home Depot0931,1209 Rte 22,Phillipsburg,NJ,08865,40.6820950,-75.1480330,9082130403,B
Home Depot,0932,Home Depot0932,99 St Rte 17 N,Lodi,NJ,07644,40.8829110,-74.0676410,2012269929,B
Home Depot,0933,Home Depot0933,1990 US Hwy 9,Howell,NJ,07731,40.1818610,-74.2462950,7324099996,B
Home Depot,0934,Home Depot0934,Rte 1 & 9 Linden Airport,Linden,NJ,07036,40.6192910,-74.2493190,,B
Home Depot,0935,Home Depot0935,440 Rte 440,Jersey City,NJ,07305,40.7155050,-74.0959340,2015219437,B
Home Depot,0939,Home Depot0939,2703 Mt Holly Rd # 8,Westampton,NJ,08060,40.0349050,-74.8238040,6093878178,B
Home Depot,0940,Home Depot0940,116 Walker Ave,W Berlin,NJ,08091,39.8066870,-74.9390220,8567190335,B
Home Depot,0941,Home Depot0941,244 HIGHWAY 202,FLEMINGTON,NJ,08822,40.4914110,-74.8619010,9087822577,B
Home Depot,0942,Home Depot0942,2735 Rte 42,Sicklerville,NJ,08081,39.7258560,-75.0276720,8567288600,B
Home Depot,0943,Home Depot0943,21 Indian Trl Rd,Cape May Crt House,NJ,08210,39.0476450,-74.8530380,6094638794,B
Home Depot,0944,Home Depot0944,1035 Rte 1 S,Edison,NJ,08837,40.5219010,-74.3630050,7329060501,B
Home Depot,0946,Home Depot0946,3849 S Delsea Dr,Vineland,NJ,08360,39.4310180,-75.0402580,8562931155,B
Home Depot,0947,Home Depot0947,400 Promenade Blvd,Bound Brook,NJ,08805,40.5642720,-74.5541630,7324695883,B
Home Depot,0949,Home Depot0949,3540 St Rte 66,Neptune,NJ,07753,40.2298240,-74.0550550,7329226580,B
Home Depot,0950,Home Depot0950,103 Dayton Ave #179,Passaic,NJ,07055,40.8727990,-74.1204640,9734712111,B
Home Depot,0951,Home Depot0951,197 Ste Rte 72 W,Manahawkin,NJ,08050,39.7249600,-74.2894340,6099783600,B
Home Depot,0953,Home Depot0953,2045 ROUTE 57,HACKETTSTOWN,NJ,07840,40.8281780,-74.8337580,9086841822,B
Home Depot,0954,Home Depot0954,930 SPRINGFIELD RD SOUTH,UNION,NJ,07083,40.6876020,-74.3033270,9086877907,B
Home Depot,0957,Home Depot0957,1090 Rte 9 S,Old Bridge,NJ,08857,40.4507580,-74.3009450,7327271417,B
Home Depot,0959,Home Depot0959,75 McLean Blvd,Paterson,NJ,07514,40.9324090,-74.1405580,9733571305,B
Home Depot,0961,Home Depot0961,300 Trotters Way,Freehold,NJ,07728,40.2527770,-74.3000770,7326253000,B
Home Depot,0962,Home Depot0962,736 Rte 202 S,Bridgewater,NJ,08807,40.6059580,-74.6244590,9082520101,B
Home Depot,0963,Home Depot0963,465 STATE HIGHWAY 17,MAHWAH,NJ,07495,41.1065660,-74.1606960,2018189754,B
Home Depot,0965,Home Depot0965,79 ROUTE 46,MONTVILLE,NJ,07045,40.8605210,-74.3218080,9735750823,B
Home Depot,0969,Home Depot0969,244 N Main St,Forked River,NJ,08731,39.8457650,-74.1869010,6092426890,B
Home Depot,0970,Home Depot0970,9000 RT 130 SOUTH,DELRAN,NJ,08075,40.0247000,-74.9369000,8568241815,B
Home Depot,0974,Home Depot0974,320 BRIDGETON PIKE,MANTUA,NJ,08051,39.7867520,-75.1787220,8564641247,B
Home Depot,0975,Home Depot0975,421 ABSECON BLVD,ABSECON,NJ,08201,39.4185760,-74.4937880,6094843511,B
Home Depot,0976,Home Depot0976,1621 N OLDEN AVENUE,EWING,NJ,08638,40.2449790,-74.7612460,6093933697,B
Home Depot,0977,Home Depot0977,804-D ROUTE 46,PARSIPPANY,NJ,07054,40.8622120,-74.3740690,9733355917,B
Home Depot,0980,Home Depot0980,399-443 SPRINGFIELD AVE,NEWARK,NJ,07103,40.7323170,-74.2000500,9738480600,B
Home Depot,0981,Home Depot0981,1555 ST GEORGES AV RT 35,COLONIA,NJ,07067,40.5892330,-74.3176880,7323887825,B
Home Depot,0982,Home Depot0982,739 ROUTE 33 WEST,E WINDSOR,NJ,08520,40.2601240,-74.5430920,6094262441,B
Home Depot,0983,Home Depot0983,450 HACKENSACK AVE,HACKENSACK,NJ,07601,40.9094110,-74.0304100,2013363041,B
Home Depot,0984,Home Depot0984,7 NORTH PARK DRIVE,NEWTON,NJ,07860,41.0661460,-74.7505030,9733834206,B
Home Depot,0989,Home Depot0989,2160 ROUTE 70 WEST,CHERRY HILL,NJ,08002,39.9184430,-75.0368570,8563172001,B
Home Depot,1001,Home Depot1001,2800 Countryside Dr,Turlock,CA,95380,37.5191000,-120.8781710,2096561911,B
Home Depot,1002,Home Depot1002,3040 E Slauson Ave,Huntington Park,CA,90255,33.9891820,-118.2140670,3235875520,B
Home Depot,1003,Home Depot1003,1461 Meadowview Rd,Sacramento,CA,95832,38.4828580,-121.5029350,9163999905,B
Home Depot,1005,Home Depot1005,2115 N Gaffey St,San Pedro,CA,90731,33.7648690,-118.2947000,3102210257,B
Home Depot,1006,Home Depot1006,250 Commerce Ave,Manteca,CA,95336,37.7946340,-121.1921980,2098259139,B
Home Depot,1007,Home Depot1007,4000 ALAMEDA AVENUE,OAKLAND,CA,94601,37.7681580,-122.2236040,5105337379,B
Home Depot,1009,Home Depot1009,1855 HILLSDALE AVENUE,SAN JOSE,CA,95124,37.2632060,-121.9207320,4089786807,B
Home Depot,1010,Home Depot1010,3363 W Century Blvd,Inglewood,CA,90303,33.9479750,-118.3309440,3106771944,B
Home Depot,1012,Home Depot1012,401 W VENTURA BLVD,CAMARILLO,CA,93010,34.2180730,-119.0778300,8053899918,B
Home Depot,1013,Home Depot1013,1151 W LUGONIA AVE,REDLANDS,CA,92374,34.0683270,-117.1978360,9097480505,B
Home Depot,1014,Home Depot1014,7150 N ABBEY ST,FRESNO,CA,93720,36.8572270,-119.7599760,5594319860,B
Home Depot,1017,Home Depot1017,21787 HESPERIAN BLVD,HAYWARD,CA,94541,37.6606650,-122.1151660,5108878544,B
Home Depot,1018,Home Depot1018,5755 Mission Ave,Oceanside,CA,92057,33.2501550,-117.2654300,7609458686,B
Home Depot,1019,Home Depot1019,1100 THARP ROAD,YUBA CITY,CA,95993,39.1433950,-121.6503570,5307551715,B
Home Depot,1020,Home Depot1020,2461 NAGLEE ROAD,TRACY,CA,95304,37.7565520,-121.4662980,2098348975,B
Home Depot,1022,Home Depot1022,5010 Feather River Dr,Stockton,CA,95219,37.9865250,-121.3460100,2094748285,B
Home Depot,1028,Home Depot1028,32020 Hwy 79 S,Temecula,CA,92592,33.4814450,-117.0974130,9093036768,B
Home Depot,1030,Home Depot1030,1320 EASTLAKE PARKWAY,CHULA VISTA,CA,91915,32.6331720,-116.9689050,6194210639,B
Home Depot,1031,Home Depot1031,905 El Camino Real,Atascadero,CA,93422,35.5264370,-120.7008010,8054640960,B
Home Depot,1032,Home Depot1032,355 MARKETPLACE AVENUE,SAN DIEGO,CA,92113,32.7022540,-117.1011770,6192631533,B
Home Depot,1034,Home Depot1034,950 Dennery Rd,San Diego,CA,92154,32.5765920,-117.0367140,6194288662,B
Home Depot,1037,Home Depot1037,6400 ALONDRA BLVD,PARAMOUNT,CA,90723,33.8881830,-118.1852350,5622728055,B
Home Depot,1039,Home Depot1039,1830 W SLAUSON AVE,LOS ANGELES,CA,90047,33.9875460,-118.3121290,3232921397,B
Home Depot,1040,Home Depot1040,401 W ESPLANADE DRIVE,OXNARD,CA,93030,34.2352490,-119.1782530,8059830653,B
Home Depot,1041,Home Depot1041,1177 Great Mall Dr,Milpitas,CA,95035,37.4155900,-121.9012070,4089427301,B
Home Depot,1043,Home Depot1043,510 ORANGE DRIVE,VACAVILLE,CA,95687,38.3747920,-121.9484390,7074540714,B
Home Depot,1044,Home Depot1044,1625 SYCAMORE AVENUE,HERCULES,CA,94547,38.0095620,-122.2677500,5102459572,B
Home Depot,1048,Home Depot1048,1675 WILSHIRE BLVD,LOS ANGELES,CA,90017,34.0564020,-118.2708050,2132738464,B
Home Depot,1050,Home Depot1050,4001 MingAve,Bakersfield,CA,93309,35.3515610,-119.0576300,6618374860,B
Home Depot,1052,Home Depot1052,1551 FROOM RANCH RD,SAN LUIS OBISPO,CA,93405,35.2504880,-120.6891450,8055960857,B
Home Depot,1053,Home Depot1053,1475 E VALLEY PARKWAY,ESCONDIDO,CA,92027,33.1292690,-117.0612750,7602331285,B
Home Depot,1055,Home Depot1055,28033 NEWHALL RANCH RD,SANTA CLARITA,CA,91355,34.4410950,-118.5742330,6617029925,B
Home Depot,1059,Home Depot1059,320 WAKE AVE,EL CENTRO,CA,92243,32.7707090,-115.5349220,7603530362,B
Home Depot,1060,Home Depot1060,2655 MT VERNON AVENUE,BAKERSFIELD,CA,93306,35.3927300,-118.9641280,6618722041,B
Home Depot,1061,Home Depot1061,4925 W SLAUSON AVENUE,LOS ANGELES,CA,90056,33.9888090,-118.3645900,3232984610,B
Home Depot,1062,Home Depot1062,751 SPRING STREET,SIGNAL HILL,CA,90755,33.8129510,-118.1834240,5624264667,B
Home Depot,1064,Home Depot1064,8700 ROSEDALE HWY,BAKERSFIELD,CA,93312,35.3852240,-119.0994870,6615871545,B
Home Depot,1068,Home Depot1068,1860 E MAIN STREET,WOODLAND,CA,95776,38.6749960,-121.7363250,5306611201,B
Home Depot,1069,Home Depot1069,355 S GREEN VALLEY ROAD,WATSONVILLE,CA,95076,36.9303660,-121.7770820,8317869877,B
Home Depot,1070,Home Depot1070,22855 VICTORY BLVD,WEST HILLS,CA,91307,34.1892130,-118.6268400,8188877083,B
Home Depot,1072,Home Depot1072,2455 E IMPERIAL HWY,BREA,CA,92821,33.9128480,-117.8692270,7149908493,B
Home Depot,1073,Home Depot1073,501 N 12TH AVENUE,HANFORD,CA,93230,36.3296150,-119.6714850,5595829120,B
Home Depot,1074,Home Depot1074,2430 S MELROSE DRIVE,VISTA,CA,92081,33.1405470,-117.2427670,7605994080,B
Home Depot,1076,Home Depot1076,5631 LONE TREE WAY,BRENTWOOD,CA,94513,37.9596360,-121.7460270,9255136060,B
Home Depot,1077,Home Depot1077,27401 LA PAZ RD,LAGUNA NIGUEL,CA,92677,33.5646870,-117.7091700,9498313698,B
Home Depot,1080,Home Depot1080,750 S JAYE ST,PORTERVILLE,CA,93257,36.0527420,-119.0241780,5597824611,B
Home Depot,1083,Home Depot1083,1401 E 19TH ST,UPLAND,CA,91784,34.1335380,-117.6296100,9099822311,B
Home Depot,1084,Home Depot1084,6140 HAMNER AVENUE,MIRA LOMA,CA,91752,33.9779730,-117.5565780,9517270324,B
Home Depot,1085,Home Depot1085,600 PLACERVILLE DR,PLACERVILLE,CA,95667,38.7311570,-120.8245820,5306269751,B
Home Depot,1086,Home Depot1086,4864 EAST KINGS CANYON,FRESNO,CA,93727,36.7336410,-119.7341050,5594559124,B
Home Depot,1087,Home Depot1087,15975 PERRIS BLVD,MORENO VALLEY,CA,92551,33.8896770,-117.2274440,9094855400,B
Home Depot,1088,Home Depot1088,2155 SCHNOOR AVENUE,MADERA,CA,93637,36.9804100,-120.0851270,5596750127,B
Home Depot,1089,Home Depot1089,575 N CHINA LAKE,RIDGECREST,CA,93555,35.6308550,-117.6710230,7603754614,B
Home Depot,1092,Home Depot1092,303 E LAKE MERCED BLVD,DALY CITY,CA,94015,37.6984060,-122.4834290,6507550178,B
Home Depot,1103,Home Depot1103,7554 NORTHWOOD BLVD,CHARLESTON,SC,29406,33.7747790,-78.7958040,8435693773,B
Home Depot,1104,Home Depot1104,2490 N Pleasantburg Dr,Greenville,SC,29609,34.8891650,-82.3841670,8642320510,B
Home Depot,1105,Home Depot1105,3427 Clemson Blvd,Anderson,SC,29621,34.5494070,-82.6743530,8649640820,B
Home Depot,1106,Home Depot1106,5600 Sun Set Blvd,Lexington,SC,29072,33.9979800,-81.2270140,8033591194,B
Home Depot,1108,Home Depot1108,2300 E MAIN STREET,SPARTANBURG,SC,29307,34.9753270,-81.8789150,8645790382,B
Home Depot,1109,Home Depot1109,285 FORUM DRIVE,COLUMBIA,SC,29229,34.1292580,-80.8785290,8034199336,B
Home Depot,1110,Home Depot1110,7701 Two Notch Rd,Columbia,SC,29223,34.0785850,-80.9443040,8037361666,B
Home Depot,1112,Home Depot1112,5200 FERNANDINA RD,COLUMBIA,SC,29212,34.0698930,-81.1439230,8037810877,B
Home Depot,1114,Home Depot1114,2815 Home Depot Blvd,Rock Hill,SC,29730,34.9776820,-80.9836060,8039092420,B
Home Depot,1115,Home Depot1115,1100 FORDING ISLAND RD,BLUFFTON,SC,29910,32.2532190,-80.8461820,8438157000,B
Home Depot,1116,Home Depot1116,951 Oak Forest Ln,Myrtle Beach,SC,29577,33.7058070,-78.9130830,8439162229,B
Home Depot,1117,Home Depot1117,1785 Whiskey Rd,Aiken,SC,29803,33.5209640,-81.7181380,8036486291,B
Home Depot,1118,Home Depot1118,2008 Magwood Dr,Charleston,SC,29414,32.8177620,-80.0390060,8435562447,B
Home Depot,1119,Home Depot1119,79 Woodruff Industrial Ln,Greenville,SC,29607,34.8296090,-82.3077890,8642840991,B
Home Depot,1120,Home Depot1120,190 Marymeade Ln,Summerville,SC,29483,33.0310470,-80.1598920,8438510468,B
Home Depot,1121,Home Depot1121,620 Hwy 17 N,N Myrtle Beach,SC,29582,33.8304810,-78.6779800,8432809908,B
Home Depot,1122,Home Depot1122,12262 Hwy 17 Bypass,Murrells Inlet,SC,29576,33.5773020,-79.0308900,8433573777,B
Home Depot,1124,Home Depot1124,669 FAIRVIEW ROAD,SIMPSONVILLE,SC,29680,34.7087360,-82.2524470,8649637732,B
Home Depot,1126,Home Depot1126,1385 WADE HAMPTON BLVD W,GREER,SC,29650,34.9383520,-82.2690400,8648486083,B
Home Depot,1127,Home Depot1127,1339 S PLEASANTBURG DR,GREENVILLE,SC,29605,34.8055910,-82.3741450,8642360197,B
Home Depot,1129,Home Depot1129,121 DORMAN CENTER DRIVE,SPARTANBURG,SC,29301,34.9341250,-81.9868820,8645742922,B
Home Depot,1130,Home Depot1130,1614 SANDIFER BLVD,SENECA,SC,29678,34.6848950,-83.0027460,8648860633,B
Home Depot,1201,Home Depot1201,2000 Hempstead Tpke,E Meadow,NY,11554,40.7243870,-73.5623220,5165429200,B
Home Depot,1202,Home Depot1202,5025 Jericho Tpke,Commack,NY,11725,40.8420680,-73.3119370,6314625300,B
Home Depot,1206,Home Depot1206,160 E Sunrise Hwy,Freeport,NY,11520,40.6571650,-73.5750780,5165466280,B
Home Depot,1207,Home Depot1207,1570 US Hwy 9,Wappingers Falls,NY,12590,41.5688700,-73.9085020,8452989200,B
Home Depot,1208,Home Depot1208,600 Hempstead Tpk,Elmont,NY,11003,40.7083030,-73.7108870,5164888500,B
Home Depot,1209,Home Depot1209,401 Independence Plz,Selden,NY,11784,40.8658610,-73.0516100,6317329200,B
Home Depot,1211,Home Depot1211,1881 Sunrise Hwy,Bay Shore,NY,11706,40.7402260,-73.2350090,6316663800,B
Home Depot,1212,Home Depot1212,150 Midland Ave,Port Chester,NY,10573,40.9909890,-73.6710920,9146909745,B
Home Depot,1213,Home Depot1213,86 Jericho Tpke,Jericho,NY,11753,40.7800770,-73.5612870,5169979595,B
Home Depot,1214,Home Depot1214,13135 Avery Ave,Flushing,NY,11355,40.7520650,-73.8356020,7183589600,B
Home Depot,1215,Home Depot1215,11220 Rockaway Blvd,S Ozone Park,NY,11420,40.6772820,-73.8262910,7186415500,B
Home Depot,1216,Home Depot1216,101 Green Acres Rd,Valley Stream,NY,11581,40.6604990,-73.7182250,5168230700,B
Home Depot,1217,Home Depot1217,2024 Palisades Center Dr,W Nyack,NY,10994,41.0990720,-73.9552480,8453480566,B
Home Depot,1218,Home Depot1218,1101 Sunrise Hwy,Copiague,NY,11726,40.6871550,-73.4072940,6317899200,B
Home Depot,1220,Home Depot1220,7509 Woodhaven Blvd,Glendale,NY,11385,40.7065090,-73.8588960,7188303323,B
Home Depot,1221,Home Depot1221,1806 E Gunhill Rd,Bronx,NY,10469,40.8619070,-73.8325430,7188629800,B
Home Depot,1222,Home Depot1222,1550 OLD COUNTRY ROAD,RIVERHEAD,NY,11901,40.9274610,-72.6948120,6312842530,B
Home Depot,1223,Home Depot1223,3043 Rte 50,Saratoga Springs,NY,12866,43.0937340,-73.7600150,5185816480,B
Home Depot,1225,Home Depot1225,550 Hamilton Ave,Brooklyn,NY,11232,40.6684630,-73.9968250,7188328553,B
Home Depot,1227,Home Depot1227,1122 Ulster Ave,Kingston,NY,12401,41.9627500,-73.9899440,8453364575,B
Home Depot,1228,Home Depot1228,300 THRUWAY PLAZA DR,CHEEKTOWAGA,NY,14225,42.9029500,-78.7786970,7168956680,B
Home Depot,1229,Home Depot1229,346 Middle Country Rd,Coram,NY,11727,40.8677250,-73.0235740,6314510685,B
Home Depot,1230,Home Depot1230,4139 Transit Rd,Buffalo,NY,14221,42.9599480,-78.6943480,7166339200,B
Home Depot,1231,Home Depot1231,1881 Ridge Rd,Buffalo,NY,14224,42.8273620,-78.7826410,7166777445,B
Home Depot,1233,Home Depot1233,2065 Niagara Falls Blvd,Buffalo,NY,14228,43.0102330,-78.8222540,7166399600,B
Home Depot,1234,Home Depot1234,2100 Elmwood Ave,Buffalo,NY,14207,42.9524740,-78.8782710,7168718800,B
Home Depot,1235,Home Depot1235,7922 Brewerton Rd,Cicero,NY,13039,43.1532450,-76.1237790,3156995440,B
Home Depot,1236,Home Depot1236,5814 Bridge St,E Syracuse,NY,13057,43.0519770,-76.0674620,3154492920,B
Home Depot,1238,Home Depot1238,13230 Merrick Blvd,Jamaica,NY,11434,40.6788710,-73.7594390,7189772081,B
Home Depot,1239,Home Depot1239,2500 Cambridge Rd,Schenectady,NY,12304,42.7825250,-73.9161960,5183889121,B
Home Depot,1241,Home Depot1241,161-R Washington Ave Ext,Albany,NY,12203,42.7079330,-73.8665300,5184529600,B
Home Depot,1242,Home Depot1242,474 Rte 211 E,Middletown,NY,10940,41.4539700,-74.3764800,8453439200,B
Home Depot,1244,Home Depot1244,1250 W Ridge Rd,Greece,NY,14615,43.2056340,-77.6611060,7168651900,B
Home Depot,1245,Home Depot1245,55 Weyman Ave,New Rochelle,NY,10805,40.8993830,-73.7927020,9142357575,B
Home Depot,1246,Home Depot1246,770 Jefferson Rd,Henrietta,NY,14623,43.0882770,-77.6204890,5854270390,B
Home Depot,1247,Home Depot1247,750 Panorama Trl S,Rochester,NY,14625,43.1305790,-77.4919170,7163854090,B
Home Depot,1248,Home Depot1248,601 South Sprain Rd,Yonkers,NY,10710,40.9742490,-73.8617140,9149633003,B
Home Depot,1249,Home Depot1249,2501 Forest Ave,Staten Island,NY,10303,40.6276340,-74.1725420,7182735069,B
Home Depot,1250,Home Depot1250,1220 Rte 300,Newburgh,NY,12550,41.5679900,-74.0886390,8455616540,B
Home Depot,1251,Home Depot1251,3131 E Main St,Mohegan Lake,NY,10547,41.3210030,-73.8562710,9145281539,B
Home Depot,1252,Home Depot1252,798 Main St,Johnson City,NY,13790,42.1179740,-75.9804510,6077858614,B
Home Depot,1254,Home Depot1254,545 French Rd,New Hartford,NY,13413,43.0893710,-75.2805670,3157975300,B
Home Depot,1255,Home Depot1255,5010 Northern Blvd,Long Island City,NY,11101,40.7521090,-73.9122500,7182789031,B
Home Depot,1256,Home Depot1256,2970 CROPSEY AVENUE,BROOKLYN,NY,11214,40.5800680,-73.9881400,7183339850,B
Home Depot,1257,Home Depot1257,3756 Milton Ave,Camillus,NY,13031,43.0534920,-76.2642150,3154847240,B
Home Depot,1258,Home Depot1258,10 Gateway Blvd,Patchogue,NY,11772,40.7809550,-73.0408100,6312864665,B
Home Depot,1259,Home Depot1259,579 Troy Schenectady Rd,Latham,NY,12110,42.7571430,-73.7616710,5187829867,B
Home Depot,1261,Home Depot1261,43 Hutton Ave,Nanuet,NY,10954,41.1005580,-74.0193250,8456272038,B
Home Depot,1262,Home Depot1262,979 CENTRAL AVENUE,ALBANY,NY,12205,42.7331040,-73.8504800,5184381586,B
Home Depot,1263,Home Depot1263,600 N Greenbush Rd,Rensselaer,NY,12144,42.6462420,-73.6978410,5182831819,B
Home Depot,1264,Home Depot1264,7600 Commons Blvd # 9,Victor,NY,14564,43.0334490,-77.4468050,7162232510,B
Home Depot,1265,Home Depot1265,255 Pond Path,South Setauket,NY,11720,40.8839980,-73.1024500,6315807849,B
Home Depot,1266,Home Depot1266,3470 North Rd,Poughkeepsie,NY,12601,41.7270010,-73.9323200,8454850420,B
Home Depot,1267,Home Depot1267,202 Airport Plz Blvd,Farmingdale,NY,11735,40.7357690,-73.4187450,6317530814,B
Home Depot,1268,Home Depot1268,5730 S Transit Rd,Lockport,NY,14094,43.1469740,-78.6994650,7164394898,B
Home Depot,1269,Home Depot1269,4 Halfmoon Crossing Blvd,Clifton Park,NY,12065,42.8526530,-73.7715120,5183480158,B
Home Depot,1271,Home Depot1271,80 INDEPENDENCE WAY SE,BREWSTER,NY,10509,41.4174400,-73.6292380,8452799669,B
Home Depot,1272,Home Depot1272,839 New York Ave,Huntington,NY,11743,40.8589730,-73.4183690,6314249170,B
Home Depot,1273,Home Depot1273,1111 Ridge Rd E,Rochester,NY,14621,43.1972950,-77.5880080,7163420970,B
Home Depot,1274,Home Depot1274,172 Fulton Ave,Hempstead,NY,11550,40.7075050,-73.6292670,5165653700,B
Home Depot,1277,Home Depot1277,124-04 31ST AVENUE,FLUSHING,NY,11354,40.7694900,-73.8445760,7186614608,B
Home Depot,1278,Home Depot1278,2361 Buffalo Rd,Gates,NY,14624,43.1451080,-77.7139690,5852470220,B
Home Depot,1281,Home Depot1281,2750 VETERANS ROAD WEST,STATEN ISLAND,NY,10309,40.5280030,-74.2369710,7189844690,B
Home Depot,1282,Home Depot1282,399 WILLIAM FLOYD PKWY,SHIRLEY,NY,11967,40.7801720,-72.8626410,6313953764,B
Home Depot,1284,Home Depot1284,254 Larkin Drive,Monroe,NY,10950,41.3184360,-74.1500770,8457814307,B
Home Depot,1285,Home Depot1285,475 Commack Rd,Deer Park,NY,11729,40.7649110,-73.3099090,6312420215,B
Home Depot,1286,Home Depot1286,4405 Milestrip Rd,Buffalo,NY,14219,42.7882910,-78.8145180,7168250872,B
Home Depot,1287,Home Depot1287,750 Builders Way,Niagara Falls,NY,14304,43.0877790,-78.9914690,7162360761,B
Home Depot,1289,Home Depot1289,135 Hanaford Plz,Amsterdam,NY,12010,42.9673250,-74.1829100,5188431275,B
Home Depot,1301,Home Depot1301,515 E Tudor Rd,Anchorage,AK,99503,61.1826760,-149.8736510,9075639800,B
Home Depot,1302,Home Depot1302,400 RODEO PLACE,ANCHORAGE,AK,99508,61.2181290,-149.8138530,9072762006,B
Home Depot,1303,Home Depot1303,601 JOHANSEN EXPRESSWAY,FAIRBANKS,AK,99701,64.8576120,-147.6829020,9074519003,B
Home Depot,1304,Home Depot1304,1255 PALMER WASILLA HWY,WASILLA,AK,99654,61.5800320,-149.4009730,9073578181,B
Home Depot,1379,Home Depot1379,100 Bicentenial Way,Santa Rosa,CA,95403,38.4709680,-122.7215260,7075442130,B
Home Depot,1380,Home Depot1380,1037 Arnold Dr,Martinez,CA,94553,37.9956370,-122.1069010,9253350223,B
Home Depot,1401,Home Depot1401,12610 Chenal Pkwy,Little Rock,AR,72211,34.7556030,-92.4130030,5012199600,B
Home Depot,1402,Home Depot1402,4325 E Mccain Blvd,N Little Rock,AR,72117,34.7893610,-92.2205760,5019453500,B
Home Depot,1403,Home Depot1403,675 E Joyce Blvd,Fayetteville,AR,72703,36.1235860,-94.1466170,4795714700,B
Home Depot,1404,Home Depot1404,5101 PHOENIX AVE,Ft Smith,AR,72903,35.3380510,-94.3793260,4796495888,B
Home Depot,1405,Home Depot1405,17060 INTERSTATE 30,BENTON,AR,72015,34.5795100,-92.5811020,5018606288,B
Home Depot,1406,Home Depot1406,711 W PARKER,JONESBORO,AR,72404,35.8054980,-90.7002180,8702680619,B
Home Depot,1407,Home Depot1407,500 ELSINGER CENTER,CONWAY,AR,72032,35.0886960,-92.4421010,5013296763,B
Home Depot,1409,Home Depot1409,312 HESTER DRIVE,HARRISON,AR,72601,36.2630140,-93.1361840,8707412900,B
