Name,Latitude,Longitude,Address,City,State/ Province,Postal Code,Store Phone,ClusterAssigned,Tier
Verizon Wireless01096,39.73101,-82.62549,1635 River Valley Cir S,Lancaster,OH,43130,7406891535,67,B
Verizon Wireless00559,42.728497,-73.846405,1770 Central Ave,Albany,NY,12205,5184528491,68,A
Verizon Wireless00561,42.6874115,-73.8512369,1 Crossgates Mall Rd,Albany,NY,12203,5188626400,68,A
Best Buy0360,44.444319,-73.109902,26 Cypress St,Williston,VT,05495,8028720992,68,B
Best Buy0428,42.689889,-73.853465,1 Crossgates Mall Rd,Albany,NY,12203,5184526881,68,B
Best Buy0541,43.103901,-73.742774,3062 Rte 50,Saratoga Springs,NY,12866,5185831785,68,B
Best Buy0868,43.6254302,-72.3250164,274 Plainfield Rd,W Lebanon,NH,03784,6032987353,68,B
Best Buy1091,44.70087,-73.491071,60 Smithfield Blvd,Plattsburgh,NY,12901,5185612359,68,B
Home Depot1223,43.093734,-73.760015,3043 Rte 50,Saratoga Springs,NY,12866,5185816480,68,B
Home Depot1239,42.782525,-73.916196,2500 Cambridge Rd,Schenectady,NY,12304,5183889121,68,B
Home Depot1241,42.707933,-73.86653,161-R Washington Ave Ext,Albany,NY,12203,5184529600,68,B
Home Depot1259,42.757143,-73.761671,579 Troy Schenectady Rd,Latham,NY,12110,5187829867,68,B
Home Depot1262,42.733104,-73.85048,979 CENTRAL AVENUE,ALBANY,NY,12205,5184381586,68,B
Home Depot1263,42.646242,-73.697841,600 N Greenbush Rd,Rensselaer,NY,12144,5182831819,68,B
Home Depot1269,42.852653,-73.771512,4 Halfmoon Crossing Blvd,Clifton Park,NY,12065,5183480158,68,B
Home Depot1289,42.967325,-74.18291,135 Hanaford Plz,Amsterdam,NY,12010,5188431275,68,B
Home Depot2619,42.600705,-72.67064,264 MOHAWK TRAIL - RT 2,Greenfield,MA,01301,4137739150,68,B
Home Depot2683,42.4653,-73.1994,555 HUBBARD AVE-UNIT 21,Pittsfield,MA,01201,4134459901,68,B
Verizon Wireless01472,44.472002,-73.189216,825 Williston Rd,South Burlington,VT,05403,8028653100,68,B
Best Buy0229,39.905998,-86.069023,5820 E 82nd St,Indianapolis,IN,46250,3178410711,69,A
Best Buy0230,39.628244,-86.12021,562 Fry Rd,Greenwood,IN,46142,3178810898,69,A
Best Buy0232,39.774713,-85.992182,9977 E Washington St,Indianapolis,IN,46229,3178973941,69,A
Best Buy0327,40.394558,-86.853195,2323 Sagamore Pkwy S,Lafayette,IN,47905,7654469244,69,A
Best Buy0371,40.467354,-86.10808,1403 S Reed Rd,Kokomo,IN,46902,7654527422,69,B
Best Buy0489,39.763799,-86.342006,10346 E US Hwy 36,Avon,IN,46123,3172715690,69,B
Best Buy0490,40.000556,-86.127238,14610 N Meridian St,Carmel,IN,46032,3178461150,69,B
Best Buy0491,40.223403,-85.434536,3301 N Marleon Dr,Muncie,IN,47304,7652549720,69,B
Best Buy0858,39.164297,-86.496544,2721 E 3rd St,Bloomington,IN,47401,8123367921,69,B
Best Buy1025,40.038819,-85.992033,17200 Mercantile Blvd,Noblesville,IN,46060,3177764643,69,B
Best Buy1094,39.934461,-86.23076,10025 N Michigan Rd,Carmel,IN,46032,3173341896,69,B
Home Depot2011,39.797337,-86.009278,2225 N POST ROAD,INDIANAPOLIS,IN,46219,3178909791,69,B
Home Depot2012,39.667578,-86.084335,4850 E SOUTHPORT RD,INDIANAPOLIS,IN,46237,3177808881,69,B
Home Depot2014,39.825205,-86.272693,3902 N HIGH SCHOOL RD,INDIANAPOLIS,IN,46254,3172934256,69,B
Home Depot2017,40.045739,-85.990639,3300 CONNER STREET,NOBLESVILLE,IN,46060,3177748087,69,B
Home Depot2018,39.922964,-86.035557,9320 CORPORATION DR,INDIANAPOLIS,IN,46256,3179158534,69,B
Home Depot2019,39.596643,-86.159126,850 S STATE ROAD 135,GREENWOOD,IN,46143,3178843017,69,B
Home Depot2023,40.758353,-86.328257,4120 E MARKET STREET,LOGANSPORT,IN,46947,5747391337,69,B
Home Depot2026,39.816037,-85.768374,2055 BARRETT DRIVE,GREENFIELD,IN,46140,3174686820,69,B
Home Depot2034,40.41829,-86.857955,311 SAGAMORE PARKWAY,LAFAYETTE,IN,47904,7654461946,69,B
Home Depot2037,39.931276,-86.229228,9855 North Michigan Rd,Carmel,IN,46032,3178707680,69,B
Verizon Wireless01307,39.904564,-86.05265,6633 E 82nd St,Indianapolis,IN,46250,3175772225,69,B
Verizon Wireless01325,40.44357,-86.124368,3750 S Reed Rd,Kokomo,IN,46902,7654530972,69,B
Verizon Wireless01333,40.002739,-86.124695,1950 E Greyhound Pass Ste 17,Carmel,IN,46033,3175809548,69,B
Verizon Wireless01345,39.212268,-85.879165,1269 N National Rd,Columbus,IN,47201,8123784028,69,B
Verizon Wireless01424,39.773182,-85.992012,9875  E Washington St Cherry Tree Plaza,Indianapolis,IN,46229,3178958107,69,B
Verizon Wireless01711,40.219631,-85.405602,1600 W. McGalliard Rd,Muncie,IN,47304,7652872780,69,B
Best Buy0450,45.57545,-122.56196,9739 NE Cascade Pkwy,Portland,OR,97220,5032497130,70,B
Best Buy0451,45.497842,-122.808025,3055 SW CEDAR HILLS Blvd,Beaverton,OR,97005,5033500559,70,B
Best Buy0452,45.453274,-122.576981,9630 SE 82ND AVE,Portland,OR,97266,5037771200,70,B
Best Buy0453,44.941789,-122.989196,3801 CTR ST NE,Salem,OR,97301,5033710826,70,B
Best Buy0600,44.081389,-123.0418,3300 Gateway St,Springfield,OR,97477,5417361127,70,B
Best Buy0863,44.100931,-121.302602,63455 N Hwy 97,Bend,OR,97701,5413835850,70,B
Best Buy1058,45.505482,-122.437403,1148 NW Norman Ave,Gresham,OR,97030,5034650195,70,B
Best Buy1104,45.6148435,-122.6864106,2055 N Tomahawk Island Dr,Portland,OR,97217,5032476099,70,B
Go Wireless0150,45.53493,-122.63481,3004 NE Broadway,Portland,OR,97232,,70,B
Go Wireless0151,45.68717,-122.66881,8901 NE Hazel Dell Ave #109,Vancouver,WA,98665,,70,B
Go Wireless0191,44.62944,-123.07668,"1365 Clay St., Suite A",Albany,OR,97322,,70,B
Verizon Wireless01330,45.505012,-122.441154,1031 NW Civic Dr Ste J3,Gresham,OR,97030,5036652161,70,B
Verizon Wireless01550,45.433112,-122.574651,8612 SE Sunnyside Rd,Clackamas,OR,97015,5037944061,70,B
Verizon Wireless01552,44.069404,-123.105835,293 Valley River Ctr Ste K1,Eugene,OR,97401,5414651261,70,B
Verizon Wireless01553,45.529686,-122.6439133,923 Lloyd Ctr Spc C-118,Portland,OR,97232,5032829586,70,B
Verizon Wireless01555,44.942772,-123.036057,480 Center St NE Ste 1134-1136,Salem,OR,97301,5035850500,70,B
Verizon Wireless01556,45.535788,-122.862212,18021 NW Evergreen Pkwy Ste A,Beaverton,OR,97006,5036296206,70,B
Best Buy0122,36.196463,-115.238928,2050 N Rainbow Blvd,Las Vegas,NV,89108,7026314645,71,A
Best Buy0289,36.119793,-115.136155,3820 S Maryland Pkwy,Las Vegas,NV,89119,7027328283,71,A
Best Buy0358,36.064506,-115.038176,611 MARKS ST,Henderson,NV,89014,7024345536,71,B
Best Buy0542,36.160449,-115.33507,10950 W CHARLESTON Blvd,Las Vegas,NV,89135,7022286492,71,B
Best Buy0891,37.128686,-113.52322,844 W TELEGRAPH ST,Washington,UT,84780,4356278418,71,B
Best Buy1044,36.06435,-115.24341,6950 ARROYO CROSSING PKWY,LAS VEGAS,NV,89113,7022608707,71,B
Home Depot0403,34.483901,-114.322455,100 CENTER BLVD,LAKE HAVASU CITY,AZ,86404,9287645111,71,B
Home Depot0416,35.234803,-114.035034,3860 STOCKTON HILL RD,KINGMAN,AZ,86401,9286815600,71,B
Home Depot0442,35.163664,-114.565212,660 US HWY 95,BULLHEAD CITY,AZ,86429,9287545600,71,B
Verizon Wireless00934,36.006756,-115.116173,9985 S Eastern Ave,Las Vegas,NV,89183,7022636577,71,B
Verizon Wireless00940,36.115295,-115.088737,3870 E Flamingo Rd Ste A-4,Las Vegas,NV,89121,7024344896,71,B
Verizon Wireless00941,36.16081,-115.243955,929 S Rainbow Blvd,Las Vegas,NV,89145,7022588899,71,B
Verizon Wireless00961,36.159542,-115.287453,8780 W Charleston Blvd Ste 104,Las Vegas,NV,89117,7029528525,71,B
Verizon Wireless01755,36.119492,-115.138062,3825 S Maryland Pkwy,Las Vegas,NV,89119,7027342510,71,B
TCC20145,36.058094,-115.003578,1453 N Boulder Hwy,Henderson,NV,89015,7025658342,71,B
Best Buy0000,41.05289,-81.5793769,2279 Romig Rd,Akron,OH,44320,3306651660,72,A
Best Buy0162,41.420384,-81.736039,7400 Brookpark Rd,Parma,OH,44129,2163519911,72,A
Best Buy0168,41.657925,-81.366236,7830 Plaza Blvd,Mentor,OH,44060,4409741151,72,A
Best Buy0271,41.522419,-81.446907,1417 Golden Gate Blvd,Cleveland,OH,44124,4404499150,72,A
Best Buy0278,41.119154,-81.478576,445 Howe Ave,Cuyahoga Falls,OH,44221,3309285410,72,A
Best Buy0279,41.414572,-81.911558,5140 Great Northern Plz,N Olmsted,OH,44070,4407790021,72,A
Best Buy0285,41.132678,-81.649787,96 Rothrock Rd,Copley,OH,44321,3306651041,72,A
Best Buy0286,40.876842,-81.43476,6595 Strip Ave NW,North Canton,OH,44720,3302440639,72,A
Best Buy0758,41.313573,-81.522129,470 E Aurora Rd,Macedonia,OH,44056,3304686850,72,B
Best Buy0834,41.209008,-80.746846,5815 Youngstwn-Warren Rd,Niles,OH,44446,3305441487,72,B
Best Buy0880,40.84717,-81.944906,3906 Burbank Rd,Wooster,OH,44691,3303455503,72,B
Best Buy1050,41.465809,-82.020401,1600 Center Rd,Avon,OH,44011,4409373202,72,B
Best Buy1099,41.314827,-81.815041,16630 Royalton RD,Strongsville,OH,44136,4402682841,72,B
Verizon Wireless00946,41.659341,-81.366446,7685 Mentor Ave,Mentor,OH,44060,4409531155,72,B
Verizon Wireless00947,41.462305,-81.485186,27460 Chagrin Blvd,Beachwood,OH,44122,2167651444,72,B
Verizon Wireless00948,41.429222,-81.889299,24121 Lorain Rd,North Olmsted,OH,44070,4407791313,72,B
Verizon Wireless00950,41.397055,-82.107241,1621 W River Rd N,Elyria,OH,44035,4403249479,72,B
Verizon Wireless00951,41.520477,-81.464828,5945 Mayfield Rd,Mayfield Heights,OH,44124,4404493233,72,B
Verizon Wireless00952,41.31303,-81.820772,17290 Royalton Rd,Strongsville,OH,44136,4408468881,72,B
Verizon Wireless00953,41.463232,-81.954563,30171 Detroit Rd,Westlake,OH,44145,4408924504,72,B
Verizon Wireless00954,41.384132,-81.438232,6440 Som Center Rd,Solon,OH,44139,4405429631,72,B
Verizon Wireless01023,40.851127,-81.434563,4809 Dressler Rd NW,Canton,OH,44718,3304937979,72,B
Best Buy0016,41.59804,-93.76123,4100 University Ave # 240,West Des Moines,IA,50265,5152210669,73,A
Best Buy0796,41.56286,-93.80142,6825 Mills Civic Pkwy,West Des Moines,IA,50265,5152249207,73,B
Best Buy0812,42.012278,-93.610251,1220 S Duff Ave,Ames,IA,50010,5152324415,73,B
Home Depot2103,41.600393,-93.754558,3700 University Ave,West Des Moines,IA,50266,5152212233,73,B
Home Depot2104,41.538923,-93.599761,4900 SE 14th St,Des Moines,IA,50320,5152877269,73,B
Home Depot2107,41.707489,-93.57891,2335 SE Delaware Ave,Ankeny,IA,50021,5159631890,73,B
Home Depot2115,41.649032,-93.738617,10850 Plum Dr,Urbandale,IA,50322,5152515819,73,B
Best Buy0170,35.9699484,-86.8091664,1600 Galleria Blvd,Brentwood,TN,37027,6153760539,74,A
Best Buy0172,36.3081309,-86.6828902,2311 Gallatin Pike N,Madison,TN,37115,6158590115,74,A
Best Buy0440,36.954149,-86.427956,1875 Campbell Ln,Bowling Green,KY,42104,2707809855,74,B
Best Buy0663,36.589897,-87.292348,2829 Wilma Rudolf Blvd # 920,Clarksville,TN,37040,9319060121,74,B
Best Buy1064,36.167671,-86.510832,401 S Mt Juliet Rd,Mt Juliet,TN,37122,6157549200,74,B
Home Depot0707,35.849304,-86.422763,1750 Old Fort Pkwy,Murfreesboro,TN,37129,6158959210,74,B
Home Depot0720,36.292933,-86.704071,1584 GALLATIN PIKE N,MADISON,TN,37115,6158659600,74,B
Home Depot0721,36.045995,-86.666392,1155 Bell Rd,Antioch,TN,37013,6157312900,74,B
Home Depot0722,36.076672,-86.953405,7665 HIGHWAY 70 SOUTH,NASHVILLE,TN,37221,6156627600,74,B
Home Depot0723,35.964322,-86.805747,8101 MOORES LANE,BRENTWOOD,TN,37027,6153700730,74,B
Home Depot0726,36.580231,-87.298838,2630 Wilma Rudolph Blvd,Clarksville,TN,37040,9319062655,74,B
Home Depot0732,36.107176,-86.766219,2535 Powell Ave,Nashville,TN,37204,6152697800,74,B
Home Depot0733,36.192603,-86.61587,5010 Old Hickory Blvd,Hermitage,TN,37076,6158897211,74,B
Home Depot0734,35.9097965,-86.8313771,224 S Royal Oaks Blvd,Franklin,TN,37067,6155994578,74,B
Home Depot0735,36.320468,-86.59898,205 N ANDERSON LANE,HENDERSONVILLE,TN,37075,6158242391,74,B
Home Depot0745,36.235774,-86.312209,955 S HARTMAN DRIVE,LEBANON,TN,37087,6154445472,74,B
Home Depot0748,35.53236,-86.226238,187 Roberts Blvd,Manchester,TN,37355,9317281224,74,B
Home Depot0775,35.756449,-86.924931,5411 COLUMBIA PIKE,SPRING HILL,TN,37174,9314861138,74,B
Home Depot0776,35.982121,-86.553791,551 President Place,Smyrna,TN,37167,6152205044,74,B
Home Depot0778,36.233655,-86.726321,1015 Joyce Lane,Nashville,TN,37216,6152283317,74,B
Home Depot2318,36.88064,-86.479436,2233 GARY FARMS BLVD,BOWLING GREEN,KY,42104,2703930464,74,B
Best Buy0164,39.5574121,-104.8754021,8682 S Prk Meadows Ctr Dr,Lone Tree,CO,80124,3036499474,75,A
Best Buy0210,39.61933,-105.09219,5395 S Wadsworth Blvd,Lakewood,CO,80123,3039327830,75,A
Best Buy0211,39.68534,-104.94036,4100 E Mexico Ave,Denver,CO,80222,3037585805,75,A
Best Buy0217,39.697455,-104.827529,13801 E Mississippi Ave,Aurora,CO,80012,3033385797,75,A
Verizon Wireless00628,39.746944,-104.993904,951 16th St Ste 100A,Denver,CO,80202,7209460102,75,A
Verizon Wireless00632,39.583897,-105.024925,7301 S Santa Fe Dr Ste 724,Littleton,CO,80120,3037973224,75,A
Best Buy0382,39.73715,-105.15454,1400 Denver W Blvd,Lakewood,CO,80401,3032735617,75,B
Best Buy0694,39.607569,-104.711664,5999 S Southlands Pkwy,Aurora,CO,80016,3036930166,75,B
Home Depot1501,39.698354,-104.82473,14001 E Mississippi Ave,Aurora,CO,80012,3037437557,75,B
Home Depot1505,39.705236,-104.992226,500 S Santa Fe Dr,Denver,CO,80223,3037650400,75,B
Home Depot1507,39.617444,-105.08535,7990 W Crestline Ave,Littleton,CO,80123,3039735100,75,B
Home Depot1508,39.560938,-104.881075,8477 S Yosemite St,Littleton,CO,80124,3037061500,75,B
Home Depot1509,39.597703,-104.879185,9401 E ARAPAHOE,GREENWOOD VILLAGE,CO,80112,3037999071,75,B
Home Depot1514,39.712149,-105.07061,6701 W Alameda Ave,Denver,CO,80226,3032326303,75,B
Home Depot1516,39.513946,-104.765852,11111 S Parker Rd,Parker,CO,80134,3038059991,75,B
Home Depot1519,39.623159,-105.023953,3000 W Belleview Ave,Littleton,CO,80123,3037940352,75,B
Home Depot1520,39.655287,-105.053182,3130 S Sheridan Blvd,Denver,CO,80227,3039220444,75,B
Home Depot1522,39.722836,-105.189984,16900 W Colfax Ave,Golden,CO,80401,3033840875,75,B
Home Depot1523,39.616025,-104.811851,5600 SOUTH CHAMBERS RD,AURORA,CO,80015,3036995006,75,B
Home Depot1525,39.625939,-106.500539,0295 YODER AVENUE,AVON,CO,81620,9707489483,75,B
Home Depot1526,39.701117,-104.937175,860 S Colorado Blvd,Glendale,CO,80246,7205242480,75,B
Home Depot1528,39.606825,-104.715141,6000 SOUTH GUN CLUB ROAD,AURORA,CO,80016,7208708839,75,B
Home Depot1531,39.41535,-104.865934,333 ALLEN STREET,CASTLE ROCK,CO,80104,3036888790,75,B
Home Depot1532,39.770324,-104.901044,3870 QUEBEC STREET,DENVER,CO,80207,3033203738,75,B
Home Depot1535,39.699145,-105.32698,1014 EL RANCHO ROAD,GOLDEN,CO,80401,3035264347,75,B
Home Depot1540,39.545256,-105.000988,1200 MAYBERRY ROAD,HIGHLANDS RANCH,CO,80129,7203447645,75,B
Home Depot1549,39.636569,-105.157643,4277 S Eldridge St,Morrison,CO,80465,3036976619,75,B
Home Depot1550,39.739373,-105.07725,7200 W COLFAX AVE,LAKEWOOD,CO,80214,3032055141,75,B
Home Depot1551,39.762559,-104.777551,3475 N SALIDA COURT,AURORA,CO,80011,7203743110,75,B
Verizon Wireless00668,39.717977,-104.952045,3000 E 1st Ave Ste 199,Denver,CO,80206,3033217138,75,B
Verizon Wireless00691,39.709409,-105.081668,355 S Wadsworth Blvd Unit C,Lakewood,CO,80226,7209638002,75,B
Best Buy0235,27.71435,-97.38685,4717 S Padre Island Dr,Corpus Christi,TX,78411,3618578300,76,A
Best Buy0236,26.19326,-98.20614,700 S Jackson Rd,McAllen,TX,78501,956-661-9406,76,A
Best Buy0241,27.57233,-99.500886,7905 San Dario Ave,Laredo,TX,78045,2107910376,76,A
Verizon Wireless00398,26.184484,-98.232712,2017B S 10th St,Mcallen,TX,78503,9566824111,76,A
Best Buy0353,25.959646,-97.50588,2701 Pablo Kisel Blvd,Brownsville,TX,78520,9565460755,76,B
Home Depot0506,26.1836183,-98.18889,409 W Jackson Ave,Pharr,TX,78577,9569941419,76,B
Home Depot0516,26.266639,-98.216316,801 TRENTON ROAD,MCALLEN,TX,78504,9566688783,76,B
Home Depot0526,27.71088,-97.380378,5041 S Padre Island Dr,Corpus Christi,TX,78411,3619931400,76,B
Best Buy0405,43.471054,-83.975476,4406 Bay Rd,Saginaw,MI,48603,9897998266,77,B
Best Buy0411,42.984079,-83.748704,G3660 Miller Rd,Flint,MI,48507,8102306808,77,B
Best Buy0416,42.720991,-84.421666,2020 W Grand River Rd,Okemos,MI,48864,5173472741,77,B
Best Buy0476,42.2673374,-84.4292487,1014 Jackson Crossing,Jackson,MI,49202,5178414300,77,B
Best Buy0803,42.741025,-84.623003,5216 W Saginaw,Lansing,MI,48917,5178866197,77,B
Best Buy0841,42.543595,-83.785601,8487 W Grand River Ave,Brighton,MI,48116,8102258773,77,B
Home Depot2714,43.483652,-83.976575,3132 N Bueker Dr,Saginaw,MI,48604,5172491440,77,B
Home Depot2716,43.003347,-83.767837,4380 Corunna Rd,Flint,MI,48532,8102308784,77,B
Home Depot2717,43.01955,-83.625949,4245 E Court St,Burton,MI,48509,8107151700,77,B
Home Depot2723,42.722796,-84.411785,1749 Newman Rd,Okemos,MI,48864,5173810650,77,B
Home Depot2724,42.543958,-83.793136,8053 Challis Rd,Brighton,MI,48116,8102290085,77,B
Home Depot2725,42.722149,-84.603034,936 S Waverly Rd,Lansing,MI,48917,5173230229,77,B
Home Depot2732,43.611795,-84.758376,5650 E Pickard St,Mt Pleasant,MI,48858,5177791501,77,B
Home Depot2739,43.628377,-83.894116,3860 State St Rd,Bay City,MI,48706,5176719402,77,B
Home Depot2741,42.801078,-83.732386,15255 Silver Pkwy,Fenton,MI,48430,8107142962,77,B
Home Depot2747,43.660337,-84.239649,1100 JOE MANN BLVD,MIDLAND,MI,48642,9896339381,77,B
Home Depot2751,42.592237,-83.889231,3330 E Grand River Ave,Howell,MI,48843,5175483742,77,B
Home Depot2761,42.592237,-83.889231,3330 E Grand River Ave,Howell,MI,48843,5175483742,77,B
Home Depot2763,42.945502,-83.699725,1222 WEST HILL ROAD,Flint,MI,48507,8102327115,77,B
Home Depot2765,43.060554,-83.783731,5300 PIERSON ROAD,FLUSHING,MI,48433,8102306430,77,B
Home Depot2770,42.265301,-84.428307,1400 N WISNER RD,JACKSON,MI,49202,5178175401,77,B
Home Depot2772,42.9975734,-84.2100703,2205 EAST M21,OWOSSO,MI,48867,9897237033,77,B
Home Depot2779,43.416101,-84.085114,8670 GRATIOT RD,W SAGINAW,MI,48609,9897813611,77,B
Verizon Wireless01379,42.543954,-83.792947,8159 Challis Rd Ste B,Brighton,MI,48116,8102254789,77,B
Verizon Wireless01407,42.978671,-83.764684,4375 Miller Rd,Flint,MI,48507,8102300222,77,B
Verizon Wireless01409,43.480698,-83.975284,5054 Bay Rd,Saginaw,MI,48604,9897902155,77,B
Verizon Wireless01414,42.720493,-84.418098,1930 W Grand River Ave,Okemos,MI,48864,5173479700,77,B
Verizon Wireless01416,42.741063,-84.623792,5202 W Saginaw Hwy,Lansing,MI,48917,5173270440,77,B
Verizon Wireless01447,42.7955,-83.737776,17245 Silver Pkwy Silver Point Plaza,Fenton,MI,48430,8106292733,77,B
Best Buy0147,35.760712,-78.738484,237 Crossroads Blvd,Cary,NC,27511,9198511868,78,A
Best Buy0155,36.05436,-79.889353,1701 S Forty Dr,Greensboro,NC,27407,3362971242,78,A
Best Buy0160,35.953559,-78.996265,5454 New Hope Cmns Dr,Durham,NC,27707,9194032333,78,A
Best Buy0174,35.056096,-78.972995,2034 Skibo Rd,Fayetteville,NC,28314,9108683707,78,A
Best Buy0299,35.840873,-78.681174,4325 Glenwood Ave,Raleigh,NC,27612,9197824323,78,A
Verizon Wireless00265,35.758872,-78.742177,2003 Walnut St,Cary,NC,27518,9198596700,78,A
Verizon Wireless00287,36.10271,-79.81911,2609 Lawndale Dr Ste 2B and 2C,Greensboro,NC,27408,3365457160,78,A
Best Buy0378,34.2364,-77.870697,309 S College Rd,Wilmington,NC,28403,9107902021,78,B
Best Buy0386,35.575986,-77.382101,3140 S Evans St,Greenville,NC,27834,2523214984,78,B
Best Buy0434,37.298055,-79.957924,4707 Valley View Ave NW,Roanoke,VA,24012,5403624080,78,B
Best Buy0574,35.695419,-78.583687,120 Shenstone Blvd,Garner,NC,27529,9197722025,78,B
Best Buy0601,35.131547,-79.429479,11088 US Hwy 15-501 - Aberdeen Cmns,Aberdeen,NC,28315,9106932745,78,B
Best Buy0648,36.07109,-79.522652,1465 University Dr,Burlington,NC,27215,3365840297,78,B
Best Buy0805,34.780912,-77.396009,1116 Western Blvd,Jacksonville,NC,28546,9104783145,78,B
Best Buy0821,35.87059,-78.5804436,6280 Capital Blvd,Raleigh,NC,27616,9198742039,78,B
Best Buy1051,35.90199,-78.937011,7001 Fayettville Rd,Durham,NC,27713,9195444354,78,B
Verizon Wireless01730,37.302505,-79.958664,4801 Valley View Blvd NW,Roanoke,VA,24012,5403624836,78,B
Best Buy0169,35.917815,-84.085073,8925 Towne Country Cir,Knoxville,TN,37923,8657695358,79,A
Verizon Wireless00163,35.974205,-85.039207,2009 N Main St,Crossville,TN,38555,9314848840,79,A
Best Buy0899,36.346208,-82.401711,3222 Peoples St,Johnson City,TN,37604,4232620329,79,B
Best Buy1085,36.5946777,-82.2535309,567 Pinnacle Parkway,Bristol,TN,37620,2766696163,79,B
Home Depot0701,36.34686,-82.401122,3207 Peoples St,Johnson City,TN,37604,4239151111,79,B
Home Depot0702,36.554748,-82.530941,2000 Harrell Rd,Kingsport,TN,37660,4233785000,79,B
Home Depot0724,35.752587,-83.995458,943 Foothills Mall Dr,Maryville,TN,37801,8659836200,79,B
Home Depot0728,36.004657,-84.021963,2751 Schaad Rd,Knoxville,TN,37921,8659383574,79,B
Home Depot0730,35.911949,-84.095322,9361 KINGSTON PIKE,KNOXVILLE,TN,37934,8656919500,79,B
Home Depot0731,36.02803,-83.883127,4710 Centerline Dr,Knoxville,TN,37917,8656379600,79,B
Home Depot0736,36.021628,-84.237533,175 Laboratory Rd,Oak Ridge,TN,37830,8654250493,79,B
Home Depot0739,35.876634,-83.570056,128 Allensville Rd,Sevierville,TN,37876,8654280116,79,B
Home Depot0740,35.820311,-84.263224,250 ABBIE DRIVE,LENOIR CITY,TN,37772,8659866116,79,B
Home Depot0744,36.20693,-83.317935,1930 W ANDREW JOHNSON,MORRISTOWN,TN,37814,4235812085,79,B
Home Depot0773,35.912702,-83.846225,140 GREEN ROAD,KNOXVILLE,TN,37920,8655731457,79,B
Best Buy0300,41.27971,-72.98844,53 Boston Post Rd,Orange,CT,06477,2037955730,80,A
Best Buy0331,41.418425,-73.417458,2 International Dr,Danbury,CT,06810,2037989699,80,A
Best Buy0381,41.722729,-72.76043,1501 New Brittain Ave,W Hartford,CT,06110,8605215400,80,B
Best Buy0418,42.1674,-72.6401,50 Holyoke St,Holyoke,MA,01040,4135334443,80,B
Best Buy0484,41.806618,-72.534554,120 Slater St,Manchester,CT,06040,8606485870,80,B
Best Buy0487,41.655019,-72.726028,3377 Berlin Tpke,Newington,CT,06111,8606665100,80,B
Best Buy0549,41.380349,-72.151646,913 Harftord Tpke,Waterford,CT,06385,8607010300,80,B
Best Buy0760,41.5507795,-72.8094859,470 Lewis Ave,Meriden,CT,06450,8606665100,80,B
Best Buy1026,41.997895,-72.583555,95 Elm St,Enfield,CT,06082,8607412002,80,B
Best Buy1067,41.232606,-73.152399,100 Hawley Ln,Trumbull,CT,06611,2033810783,80,B
Home Depot2610,42.175396,-72.576306,655 MEMORIAL DRIVE,Chicopee,MA,01020,4135935400,80,B
Home Depot2662,42.1343,-72.6194,179 Daggett Dr,West Springfield,MA,01089,4137319700,80,B
Home Depot2678,42.149324,-72.475221,2001 Boston Rd,Wilbraham,MA,01095,4135438100,80,B
Verizon Wireless01328,41.295121,-72.385234,105 Elm St,Old Saybrook,CT,06475,8603881106,80,B
Verizon Wireless01429,42.134933,-72.624496,1123 Riverdale St UNIT B,West Springfield,MA,01089,4137816000,80,B
Verizon Wireless01430,42.141548,-72.496254,1420 Boston Rd,Springfield,MA,01119,4137968600,80,B
Verizon Wireless01432,41.808073,-72.555385,9 Buckland Rd,South Windsor,CT,06074,8606431160,80,B
Verizon Wireless01434,41.998198,-72.577263,136 Elm St,Enfield,CT,06082,8607453300,80,B
Verizon Wireless01435,41.724032,-72.760088,1479 New Britain Ave,West Hartford,CT,06110,8603135200,80,B
Verizon Wireless01436,41.660519,-72.723084,3219 Berlin Tpke,Newington,CT,06111,8606669019,80,B
Verizon Wireless01437,41.356357,-72.871818,373 Universal Dr N,North Haven,CT,06473,2032390000,80,B
Verizon Wireless01440,41.23003,-73.22072,5065 Main St,Trumbull,CT,06611,2033746012,80,B
Verizon Wireless01445,41.373665,-72.141777,850 Hartford Tpke,Waterford,CT,06385,8604052200,80,B
Verizon Wireless01446,41.163887,-73.236153,1201 Kings Hwy,Fairfield,CT,06824,2033665200,80,B
Verizon Wireless01449,41.275532,-72.990787,116 Boston Post Rd.,Orange,CT,06477,2037956259,80,B
TCC19960,41.657155,-72.776698,276 S MAIN ST,New Britain,CT,06051,8608271858,80,B
TCC20448,42.1313,-72.599,425 SPRINGFIELD ST,Springfield,MA,01107,4137332296,80,B
Verizon Wireless00152,33.6082909,-85.7854651,101 Oxford Exchange Blvd,Oxford,AL,36203,2568310225,81,A
Verizon Wireless00176,33.419327,-86.673753,5363 Highway 280,Birmingham,AL,35242,2059919229,81,A
Verizon Wireless00189,33.37686,-86.80494,3080 John Hawkins Pkwy,Birmingham,AL,35244,2054023974,81,A
Verizon Wireless00478,33.596655,-86.64534,1420 Gadsden Hwy Ste 100,Birmingham,AL,35235,2056613325,81,A
A Wireless0002,33.721737,-85.817406,5 Bill Robison Parkway,Anniston,AL,36206,2568205955,81,B
A Wireless0008,32.818246,-86.607826,1441 7th St S,Clanton,AL,35045,2052803691,81,B
A Wireless0010,32.495722,-87.850877,1325 US Highway 80 W,Demopolis,AL,36732,3343414008,81,B
